Mon Nov  9 12:14:47 2020
Joystick Mode (120s)
{'Time': 9649, 'Left_wheel_dist': -4, 'Right_wheel_dist': 0, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.89, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.81, 'Loop_dt': 24, 'Acc_Accu': 1141}
{'Time': 77814, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 77917, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 78020, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 78112, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 78215, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 78317, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 78419, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 78511, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 78614, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 78717, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 78820, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 78910, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 79012, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 79115, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 79218, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 79322, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 79413, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 79516, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 79620, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 79712, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 79815, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 79918, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 80019, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 80122, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 80214, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 80315, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 80418, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 80522, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 80612, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 80714, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 80818, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 80920, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 81022, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 81114, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 81217, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 81319, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 81422, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 81512, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 81614, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 81717, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 81820, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 81923, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 82014, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 82117, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 82221, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 82323, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 82414, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 82518, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 82620, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 82723, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 82814, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 82917, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 83020, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 83124, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 83214, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 83316, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 83420, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 83522, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 83624, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 83716, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 83819, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 83922, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 84024, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 84127, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 84218, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 84321, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 84423, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 84526, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 84617, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 84720, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 84823, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 84925, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 85028, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 85120, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 85222, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 85324, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 85427, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.64, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 85517, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 85620, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 85724, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 85827, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 85919, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 86022, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 86124, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 86227, 'Left_wheel_dist': -4046, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
